Elapsed Time,KHCO3 In (kPa),KHCO3 Out (kPa),CO2 In (kPa),CO2 Out (kPa),Current (mA),Voltage (V),Power (mW),CO2 Flow Rate (SCCM)
19.66,1043.4791658105737,965,962.7695289055159,960.7811266444245,0.0,4.9925,0,0.08000244148075808
19.69,1043.7677364933013,951,962.9724402000018,960.7871626133111,0.0,4.9925,0,0.08000244148075808
19.74,1043.5521111366927,966,962.8210272783571,960.7650735356835,-1.25,4.99375,0,0.08000244148075808
19.84,1043.7959899646855,958,962.963322034237,960.6240630285029,-1.25,4.9925,0,0.08000244148075808
19.89,1043.9224884615644,967,962.8892208842885,960.7815119190343,-1.25,4.9925,0,0.08000244148075808
19.93,1043.9579337256644,970,962.9678169046844,960.8191404059231,-1.25,4.9925,0,0.08000244148075808
19.96,1044.2616585430435,956,962.9662758062452,960.8417431830304,-1.25,4.9925,0,0.08000244148075808
19.99,1044.3347322940324,958,962.8811301174832,960.759037566797,0.0,4.99125,0,0.08000244148075808
20.02,1044.3299805738452,962,962.9377654851213,960.812333887817,0.0,4.9925,0,0.08000244148075808
20.06,1044.3904686875812,963,963.0186731531758,960.7539005719999,1.25,4.9925,10,0.08000244148075808
20.1,1044.4523694748864,959,962.981044666287,960.8030872971822,0.0,4.99125,0,0.08000244148075808
20.13,1044.3977889051669,959,962.876121547556,960.876289473041,0.0,4.9925,0,0.08000244148075808
20.16,1044.3972752056873,970,962.7807018691997,960.7844656910427,0.0,4.9925,0,0.08000244148075808
20.2,1044.541624759486,969,962.830017019252,960.7476077533734,-1.25,4.9925,0,0.08000244148075808
20.23,1044.5779689976757,954,962.9295462934459,960.8624195870888,0.0,4.9925,0,0.08000244148075808
20.27,1044.822746799758,958,962.9652484072858,960.7965376288158,-1.25,4.99375,0,0.08000244148075808
20.3,1044.8535687685405,950,962.8892208842885,960.707282344216,-1.25,4.99375,0,0.08000244148075808
20.33,1044.8502297219225,958,962.8933304801262,960.7550563958291,-1.25,4.99375,0,0.08000244148075808
20.37,1044.7149983338886,966,962.7627223874098,960.7465803544139,0.0,4.9925,0,0.08000244148075808
20.42,1044.8150413075623,959,962.7957275789812,960.6799278469215,0.0,4.9925,0,0.08000244148075808
20.6,1044.8251868722866,961,962.9504795472442,960.7280871731443,0.0,4.9925,0,0.08000244148075808
20.64,1045.3694514710403,963,962.8176882317389,960.666571660449,0.0,4.99375,0,0.08000244148075808
20.68,1045.3034410878975,970,962.847611226432,960.6961093805323,-1.25,4.99375,0,0.08000244148075808
20.72,1045.4367461028826,967,962.9463699514065,960.6421709351627,-1.25,4.9925,0,0.08000244148075808
20.77,1045.6572516045485,959,962.9978683242475,960.8199109551427,-1.25,4.99375,0,0.08000244148075808
20.81,1045.6959074903966,954,962.7994519002092,960.7807413698147,0.0,4.9925,0,0.08000244148075808
20.86,1045.887517396329,955,962.8634074854332,960.7522310486908,1.25,4.9925,0,0.08000244148075808
20.92,1045.928356504966,965,962.9909333812714,960.7627618880248,0.0,4.99375,0,0.08000244148075808
20.96,1045.7838785262973,959,962.867260231531,960.7852362402622,0.0,4.99375,0,0.08000244148075808
20.99,1045.8501457591801,951,962.8450427290335,960.6299705725195,-1.25,4.99375,0,0.08000244148075808
21.03,1046.1233054575164,963,962.9911902310113,960.6971367794918,0.0,4.99125,0,0.08000244148075808
21.07,1046.1227917580366,966,962.812294387202,960.8020598982228,1.25,4.9925,0,0.08000244148075808
21.1,1046.3127321406598,951,962.9314726664949,960.7644314113339,0.0,4.9925,0,0.08000244148075808
21.14,1046.2815248972672,956,962.8397773093665,960.7085665929153,0.0,4.99375,0,0.08000244148075808
21.17,1046.3605061922729,966,962.8860102625405,960.6756898262138,1.25,4.9925,0,0.08000244148075808
21.21,1046.3417561612634,963,962.9991525729467,960.6900734116457,0.0,4.99375,0,0.08000244148075808
21.24,1046.3651294875904,970,962.8255221488045,960.8079674422394,0.0,4.99375,0,0.08000244148075808
21.28,1046.3955661817631,960,962.8519776720095,960.7025306240288,0.0,4.9925,0,0.08000244148075808
21.31,1046.460035466467,952,962.8379793611874,960.80706846815,1.25,4.9925,0,0.08000244148075808
21.35,1046.6770734966449,960,962.8210272783571,960.9149453588892,0.0,4.9925,0,0.08000244148075808
21.39,1046.6278867714625,965,962.9345548633731,960.7958955044662,0.0,4.99375,0,0.08000244148075808
21.42,1046.840301506323,966,962.9824573398562,960.6636178884406,0.0,4.9925,0,0.08000244148075808
21.46,1046.806782615272,956,962.9301884177956,960.8269743229887,0.0,4.9925,0,0.08000244148075808
21.5,1046.8711234751056,955,962.7547600454743,960.7858783646118,0.0,4.9925,0,0.08000244148075808
21.53,1046.8797279413907,963,962.8382362109273,960.6975220541015,-1.25,4.99125,0,0.08000244148075808
21.57,1046.8212946255737,963,962.9120805111357,960.8783442709598,0.0,4.9925,0,0.08000244148075808
21.6,1046.8054983665725,968,962.9010359723219,960.817470882614,1.25,4.9925,0,0.08000244148075808
21.64,1046.96988220008,958,962.8504365735704,960.6819826448403,-1.25,4.9925,0,0.08000244148075808
21.68,1047.1889750281769,959,962.9286473193565,960.7469656290237,-1.25,4.9925,0,0.08000244148075808
21.72,1047.2922286235987,964,962.7921316826232,960.7405443855274,-1.25,4.9925,0,0.08000244148075808
21.76,1047.3855935040363,961,962.7442292061402,960.8328818670053,0.0,4.9925,0,0.08000244148075808
21.8,1047.2730933179796,960,962.9041181692002,960.7229501783472,-1.25,4.9925,0,0.08000244148075808
21.83,1047.4115353277616,966,962.7869946878261,960.7075391939559,0.0,4.9925,0,0.08000244148075808
21.87,1047.2788724371262,964,962.8952568531753,960.9014607475468,1.25,4.9925,0,0.08000244148075808
21.91,1047.5579396794792,956,962.7415322838717,960.8027020225724,0.0,4.9925,0,0.08000244148075808
21.96,1047.8725806108023,965,962.70891236691,960.6979073287114,0.0,4.9925,0,0.08000244148075808
21.99,1047.7941130152765,953,962.7763354236222,960.5792427488981,-1.25,4.99375,0,0.08000244148075808
22.03,1047.7275889326538,959,962.8065152680551,960.7690547066513,0.0,4.9925,0,0.08000244148075808
22.08,1047.9480944343197,950,962.8925599309067,960.7894742609698,-1.25,4.99375,0,0.08000244148075808
22.12,1047.7919297924877,966,962.9511216715938,960.7015032250694,-1.25,4.9925,0,0.08000244148075808
22.16,1047.7935993157967,958,962.942003505829,960.8891319600338,1.25,4.9925,0,0.08000244148075808
22.2,1048.0566134494088,970,962.8596831642052,960.7351505409904,0.0,4.9925,0,0.08000244148075808
22.24,1048.1760485784416,969,962.8463269777327,960.7185837327696,-1.25,4.99375,0,0.08000244148075808
22.29,1048.2615795418135,955,962.8574999414164,960.9024881465062,0.0,4.9925,0,0.08000244148075808
22.33,1048.3521190751126,959,962.9579281896999,960.7765033491071,0.0,4.99375,0,0.08000244148075808
